"store_id","date","total_quantity","state_id","day_id","day_number","wm_yr_wk","weekday","wday","month","year","event_name_1","event_type_1","event_name_2","event_type_2","snap_CA","snap_TX","snap_WI"
"CA_1",2012-08-03,4470,"CA","d_553",553,11227,"Friday",7,8,2012,NA,NA,NA,NA,1,1,1
"CA_1",2012-08-04,5143,"CA","d_554",554,11228,"Saturday",1,8,2012,NA,NA,NA,NA,1,0,0
"CA_1",2012-08-05,5538,"CA","d_555",555,11228,"Sunday",2,8,2012,NA,NA,NA,NA,1,1,1
"CA_1",2012-08-06,4378,"CA","d_556",556,11228,"Monday",3,8,2012,NA,NA,NA,NA,1,1,1
"CA_1",2012-08-07,3855,"CA","d_557",557,11228,"Tuesday",4,8,2012,NA,NA,NA,NA,1,1,0
"CA_1",2012-08-08,3924,"CA","d_558",558,11228,"Wednesday",5,8,2012,NA,NA,NA,NA,1,0,1
"CA_1",2012-08-09,3810,"CA","d_559",559,11228,"Thursday",6,8,2012,NA,NA,NA,NA,1,1,1
"CA_1",2012-08-10,4561,"CA","d_560",560,11228,"Friday",7,8,2012,NA,NA,NA,NA,1,0,0
"CA_1",2012-08-11,5529,"CA","d_561",561,11229,"Saturday",1,8,2012,NA,NA,NA,NA,0,1,1
"CA_1",2012-08-12,5284,"CA","d_562",562,11229,"Sunday",2,8,2012,NA,NA,NA,NA,0,1,1
"CA_1",2012-08-13,3864,"CA","d_563",563,11229,"Monday",3,8,2012,NA,NA,NA,NA,0,1,0
"CA_1",2012-08-14,3762,"CA","d_564",564,11229,"Tuesday",4,8,2012,NA,NA,NA,NA,0,0,1
"CA_1",2012-08-15,3471,"CA","d_565",565,11229,"Wednesday",5,8,2012,NA,NA,NA,NA,0,1,1
"CA_1",2012-08-16,3902,"CA","d_566",566,11229,"Thursday",6,8,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-08-17,4366,"CA","d_567",567,11229,"Friday",7,8,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-08-18,5898,"CA","d_568",568,11230,"Saturday",1,8,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-08-19,5934,"CA","d_569",569,11230,"Sunday",2,8,2012,"Eid al-Fitr","Religious",NA,NA,0,0,0
"CA_1",2012-08-20,3896,"CA","d_570",570,11230,"Monday",3,8,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-08-21,3564,"CA","d_571",571,11230,"Tuesday",4,8,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-08-22,3255,"CA","d_572",572,11230,"Wednesday",5,8,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-08-23,3208,"CA","d_573",573,11230,"Thursday",6,8,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-08-24,3686,"CA","d_574",574,11230,"Friday",7,8,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-08-25,5082,"CA","d_575",575,11231,"Saturday",1,8,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-08-26,5283,"CA","d_576",576,11231,"Sunday",2,8,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-08-27,3423,"CA","d_577",577,11231,"Monday",3,8,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-08-28,3144,"CA","d_578",578,11231,"Tuesday",4,8,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-08-29,2879,"CA","d_579",579,11231,"Wednesday",5,8,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-08-30,3242,"CA","d_580",580,11231,"Thursday",6,8,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-08-31,4095,"CA","d_581",581,11231,"Friday",7,8,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-09-01,5894,"CA","d_582",582,11232,"Saturday",1,9,2012,NA,NA,NA,NA,1,1,0
"CA_1",2012-09-02,5403,"CA","d_583",583,11232,"Sunday",2,9,2012,NA,NA,NA,NA,1,0,1
"CA_1",2012-09-03,5157,"CA","d_584",584,11232,"Monday",3,9,2012,"LaborDay","National",NA,NA,1,1,1
"CA_1",2012-09-04,3921,"CA","d_585",585,11232,"Tuesday",4,9,2012,NA,NA,NA,NA,1,0,0
"CA_1",2012-09-05,3369,"CA","d_586",586,11232,"Wednesday",5,9,2012,NA,NA,NA,NA,1,1,1
"CA_1",2012-09-06,3242,"CA","d_587",587,11232,"Thursday",6,9,2012,NA,NA,NA,NA,1,1,1
"CA_1",2012-09-07,4074,"CA","d_588",588,11232,"Friday",7,9,2012,NA,NA,NA,NA,1,1,0
"CA_1",2012-09-08,4844,"CA","d_589",589,11233,"Saturday",1,9,2012,NA,NA,NA,NA,1,0,1
"CA_1",2012-09-09,5704,"CA","d_590",590,11233,"Sunday",2,9,2012,NA,NA,NA,NA,1,1,1
"CA_1",2012-09-10,3714,"CA","d_591",591,11233,"Monday",3,9,2012,NA,NA,NA,NA,1,0,0
"CA_1",2012-09-11,3264,"CA","d_592",592,11233,"Tuesday",4,9,2012,NA,NA,NA,NA,0,1,1
"CA_1",2012-09-12,3044,"CA","d_593",593,11233,"Wednesday",5,9,2012,NA,NA,NA,NA,0,1,1
"CA_1",2012-09-13,3348,"CA","d_594",594,11233,"Thursday",6,9,2012,NA,NA,NA,NA,0,1,0
"CA_1",2012-09-14,4097,"CA","d_595",595,11233,"Friday",7,9,2012,NA,NA,NA,NA,0,0,1
"CA_1",2012-09-15,5011,"CA","d_596",596,11234,"Saturday",1,9,2012,NA,NA,NA,NA,0,1,1
"CA_1",2012-09-16,5224,"CA","d_597",597,11234,"Sunday",2,9,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-09-17,3364,"CA","d_598",598,11234,"Monday",3,9,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-09-18,3290,"CA","d_599",599,11234,"Tuesday",4,9,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-09-19,2980,"CA","d_600",600,11234,"Wednesday",5,9,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-09-20,3102,"CA","d_601",601,11234,"Thursday",6,9,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-09-21,3918,"CA","d_602",602,11234,"Friday",7,9,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-09-22,5121,"CA","d_603",603,11235,"Saturday",1,9,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-09-23,5349,"CA","d_604",604,11235,"Sunday",2,9,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-09-24,3106,"CA","d_605",605,11235,"Monday",3,9,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-09-25,2939,"CA","d_606",606,11235,"Tuesday",4,9,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-09-26,2838,"CA","d_607",607,11235,"Wednesday",5,9,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-09-27,2676,"CA","d_608",608,11235,"Thursday",6,9,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-09-28,3837,"CA","d_609",609,11235,"Friday",7,9,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-09-29,4722,"CA","d_610",610,11236,"Saturday",1,9,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-09-30,5091,"CA","d_611",611,11236,"Sunday",2,9,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-10-01,3957,"CA","d_612",612,11236,"Monday",3,10,2012,NA,NA,NA,NA,1,1,0
"CA_1",2012-10-02,3822,"CA","d_613",613,11236,"Tuesday",4,10,2012,NA,NA,NA,NA,1,0,1
"CA_1",2012-10-03,3646,"CA","d_614",614,11236,"Wednesday",5,10,2012,NA,NA,NA,NA,1,1,1
"CA_1",2012-10-04,3295,"CA","d_615",615,11236,"Thursday",6,10,2012,NA,NA,NA,NA,1,0,0
"CA_1",2012-10-05,3653,"CA","d_616",616,11236,"Friday",7,10,2012,NA,NA,NA,NA,1,1,1
"CA_1",2012-10-06,5038,"CA","d_617",617,11237,"Saturday",1,10,2012,NA,NA,NA,NA,1,1,1
"CA_1",2012-10-07,5583,"CA","d_618",618,11237,"Sunday",2,10,2012,NA,NA,NA,NA,1,1,0
"CA_1",2012-10-08,4069,"CA","d_619",619,11237,"Monday",3,10,2012,"ColumbusDay","National",NA,NA,1,0,1
"CA_1",2012-10-09,3431,"CA","d_620",620,11237,"Tuesday",4,10,2012,NA,NA,NA,NA,1,1,1
"CA_1",2012-10-10,3106,"CA","d_621",621,11237,"Wednesday",5,10,2012,NA,NA,NA,NA,1,0,0
"CA_1",2012-10-11,3029,"CA","d_622",622,11237,"Thursday",6,10,2012,NA,NA,NA,NA,0,1,1
"CA_1",2012-10-12,3730,"CA","d_623",623,11237,"Friday",7,10,2012,NA,NA,NA,NA,0,1,1
"CA_1",2012-10-13,4226,"CA","d_624",624,11238,"Saturday",1,10,2012,NA,NA,NA,NA,0,1,0
"CA_1",2012-10-14,4773,"CA","d_625",625,11238,"Sunday",2,10,2012,NA,NA,NA,NA,0,0,1
"CA_1",2012-10-15,3348,"CA","d_626",626,11238,"Monday",3,10,2012,NA,NA,NA,NA,0,1,1
"CA_1",2012-10-16,2870,"CA","d_627",627,11238,"Tuesday",4,10,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-10-17,2938,"CA","d_628",628,11238,"Wednesday",5,10,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-10-18,2784,"CA","d_629",629,11238,"Thursday",6,10,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-10-19,3326,"CA","d_630",630,11238,"Friday",7,10,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-10-20,4226,"CA","d_631",631,11239,"Saturday",1,10,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-10-21,4554,"CA","d_632",632,11239,"Sunday",2,10,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-10-22,3035,"CA","d_633",633,11239,"Monday",3,10,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-10-23,2845,"CA","d_634",634,11239,"Tuesday",4,10,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-10-24,2566,"CA","d_635",635,11239,"Wednesday",5,10,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-10-25,2764,"CA","d_636",636,11239,"Thursday",6,10,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-10-26,3361,"CA","d_637",637,11239,"Friday",7,10,2012,"EidAlAdha","Religious",NA,NA,0,0,0
"CA_1",2012-10-27,4297,"CA","d_638",638,11240,"Saturday",1,10,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-10-28,4627,"CA","d_639",639,11240,"Sunday",2,10,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-10-29,3212,"CA","d_640",640,11240,"Monday",3,10,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-10-30,2926,"CA","d_641",641,11240,"Tuesday",4,10,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-10-31,2319,"CA","d_642",642,11240,"Wednesday",5,10,2012,"Halloween","Cultural",NA,NA,0,0,0
"CA_1",2012-11-01,3176,"CA","d_643",643,11240,"Thursday",6,11,2012,NA,NA,NA,NA,1,1,0
"CA_1",2012-11-02,3914,"CA","d_644",644,11240,"Friday",7,11,2012,NA,NA,NA,NA,1,0,1
"CA_1",2012-11-03,4839,"CA","d_645",645,11241,"Saturday",1,11,2012,NA,NA,NA,NA,1,1,1
"CA_1",2012-11-04,5096,"CA","d_646",646,11241,"Sunday",2,11,2012,NA,NA,NA,NA,1,0,0
"CA_1",2012-11-05,3638,"CA","d_647",647,11241,"Monday",3,11,2012,NA,NA,NA,NA,1,1,1
"CA_1",2012-11-06,3003,"CA","d_648",648,11241,"Tuesday",4,11,2012,NA,NA,NA,NA,1,1,1
"CA_1",2012-11-07,3226,"CA","d_649",649,11241,"Wednesday",5,11,2012,NA,NA,NA,NA,1,1,0
"CA_1",2012-11-08,3156,"CA","d_650",650,11241,"Thursday",6,11,2012,NA,NA,NA,NA,1,0,1
"CA_1",2012-11-09,3894,"CA","d_651",651,11241,"Friday",7,11,2012,NA,NA,NA,NA,1,1,1
"CA_1",2012-11-10,5075,"CA","d_652",652,11242,"Saturday",1,11,2012,NA,NA,NA,NA,1,0,0
"CA_1",2012-11-11,4781,"CA","d_653",653,11242,"Sunday",2,11,2012,"VeteransDay","National",NA,NA,0,1,1
"CA_1",2012-11-12,3505,"CA","d_654",654,11242,"Monday",3,11,2012,NA,NA,NA,NA,0,1,1
"CA_1",2012-11-13,2886,"CA","d_655",655,11242,"Tuesday",4,11,2012,NA,NA,NA,NA,0,1,0
"CA_1",2012-11-14,2495,"CA","d_656",656,11242,"Wednesday",5,11,2012,NA,NA,NA,NA,0,0,1
"CA_1",2012-11-15,2778,"CA","d_657",657,11242,"Thursday",6,11,2012,NA,NA,NA,NA,0,1,1
"CA_1",2012-11-16,3566,"CA","d_658",658,11242,"Friday",7,11,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-11-17,4817,"CA","d_659",659,11243,"Saturday",1,11,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-11-18,4441,"CA","d_660",660,11243,"Sunday",2,11,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-11-19,3385,"CA","d_661",661,11243,"Monday",3,11,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-11-20,3585,"CA","d_662",662,11243,"Tuesday",4,11,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-11-21,3843,"CA","d_663",663,11243,"Wednesday",5,11,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-11-22,2054,"CA","d_664",664,11243,"Thursday",6,11,2012,"Thanksgiving","National",NA,NA,0,0,0
"CA_1",2012-11-23,2369,"CA","d_665",665,11243,"Friday",7,11,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-11-24,2964,"CA","d_666",666,11244,"Saturday",1,11,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-11-25,3639,"CA","d_667",667,11244,"Sunday",2,11,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-11-26,2931,"CA","d_668",668,11244,"Monday",3,11,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-11-27,2657,"CA","d_669",669,11244,"Tuesday",4,11,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-11-28,2456,"CA","d_670",670,11244,"Wednesday",5,11,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-11-29,2277,"CA","d_671",671,11244,"Thursday",6,11,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-11-30,3079,"CA","d_672",672,11244,"Friday",7,11,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-12-01,5085,"CA","d_673",673,11245,"Saturday",1,12,2012,NA,NA,NA,NA,1,1,0
"CA_1",2012-12-02,4097,"CA","d_674",674,11245,"Sunday",2,12,2012,NA,NA,NA,NA,1,0,1
"CA_1",2012-12-03,3804,"CA","d_675",675,11245,"Monday",3,12,2012,NA,NA,NA,NA,1,1,1
"CA_1",2012-12-04,2983,"CA","d_676",676,11245,"Tuesday",4,12,2012,NA,NA,NA,NA,1,0,0
"CA_1",2012-12-05,2834,"CA","d_677",677,11245,"Wednesday",5,12,2012,NA,NA,NA,NA,1,1,1
"CA_1",2012-12-06,3141,"CA","d_678",678,11245,"Thursday",6,12,2012,NA,NA,NA,NA,1,1,1
"CA_1",2012-12-07,3762,"CA","d_679",679,11245,"Friday",7,12,2012,NA,NA,NA,NA,1,1,0
"CA_1",2012-12-08,4849,"CA","d_680",680,11246,"Saturday",1,12,2012,NA,NA,NA,NA,1,0,1
"CA_1",2012-12-09,4702,"CA","d_681",681,11246,"Sunday",2,12,2012,NA,NA,NA,NA,1,1,1
"CA_1",2012-12-10,3682,"CA","d_682",682,11246,"Monday",3,12,2012,NA,NA,NA,NA,1,0,0
"CA_1",2012-12-11,3004,"CA","d_683",683,11246,"Tuesday",4,12,2012,NA,NA,NA,NA,0,1,1
"CA_1",2012-12-12,2856,"CA","d_684",684,11246,"Wednesday",5,12,2012,NA,NA,NA,NA,0,1,1
"CA_1",2012-12-13,2856,"CA","d_685",685,11246,"Thursday",6,12,2012,NA,NA,NA,NA,0,1,0
"CA_1",2012-12-14,3467,"CA","d_686",686,11246,"Friday",7,12,2012,NA,NA,NA,NA,0,0,1
"CA_1",2012-12-15,4475,"CA","d_687",687,11247,"Saturday",1,12,2012,NA,NA,NA,NA,0,1,1
"CA_1",2012-12-16,4542,"CA","d_688",688,11247,"Sunday",2,12,2012,"Chanukah End","Religious",NA,NA,0,0,0
"CA_1",2012-12-17,3188,"CA","d_689",689,11247,"Monday",3,12,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-12-18,3277,"CA","d_690",690,11247,"Tuesday",4,12,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-12-19,2968,"CA","d_691",691,11247,"Wednesday",5,12,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-12-20,3266,"CA","d_692",692,11247,"Thursday",6,12,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-12-21,3748,"CA","d_693",693,11247,"Friday",7,12,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-12-22,4528,"CA","d_694",694,11248,"Saturday",1,12,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-12-23,4171,"CA","d_695",695,11248,"Sunday",2,12,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-12-24,3370,"CA","d_696",696,11248,"Monday",3,12,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-12-25,0,"CA","d_697",697,11248,"Tuesday",4,12,2012,"Christmas","National",NA,NA,0,0,0
"CA_1",2012-12-26,2862,"CA","d_698",698,11248,"Wednesday",5,12,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-12-27,2973,"CA","d_699",699,11248,"Thursday",6,12,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-12-28,3378,"CA","d_700",700,11248,"Friday",7,12,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-12-29,3978,"CA","d_701",701,11249,"Saturday",1,12,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-12-30,4364,"CA","d_702",702,11249,"Sunday",2,12,2012,NA,NA,NA,NA,0,0,0
"CA_1",2012-12-31,3789,"CA","d_703",703,11249,"Monday",3,12,2012,NA,NA,NA,NA,0,0,0
"CA_1",2013-01-01,2552,"CA","d_704",704,11249,"Tuesday",4,1,2013,"NewYear","National",NA,NA,1,1,0
"CA_1",2013-01-02,3532,"CA","d_705",705,11249,"Wednesday",5,1,2013,NA,NA,NA,NA,1,0,1
"CA_1",2013-01-03,3957,"CA","d_706",706,11249,"Thursday",6,1,2013,NA,NA,NA,NA,1,1,1
"CA_1",2013-01-04,4134,"CA","d_707",707,11249,"Friday",7,1,2013,NA,NA,NA,NA,1,0,0
"CA_1",2013-01-05,4673,"CA","d_708",708,11250,"Saturday",1,1,2013,NA,NA,NA,NA,1,1,1
"CA_1",2013-01-06,4855,"CA","d_709",709,11250,"Sunday",2,1,2013,NA,NA,NA,NA,1,1,1
"CA_1",2013-01-07,3738,"CA","d_710",710,11250,"Monday",3,1,2013,"OrthodoxChristmas","Religious",NA,NA,1,1,0
"CA_1",2013-01-08,3279,"CA","d_711",711,11250,"Tuesday",4,1,2013,NA,NA,NA,NA,1,0,1
"CA_1",2013-01-09,2780,"CA","d_712",712,11250,"Wednesday",5,1,2013,NA,NA,NA,NA,1,1,1
"CA_1",2013-01-10,3308,"CA","d_713",713,11250,"Thursday",6,1,2013,NA,NA,NA,NA,1,0,0
"CA_1",2013-01-11,3807,"CA","d_714",714,11250,"Friday",7,1,2013,NA,NA,NA,NA,0,1,1
"CA_1",2013-01-12,4781,"CA","d_715",715,11251,"Saturday",1,1,2013,NA,NA,NA,NA,0,1,1
"CA_1",2013-01-13,4465,"CA","d_716",716,11251,"Sunday",2,1,2013,NA,NA,NA,NA,0,1,0
"CA_1",2013-01-14,3048,"CA","d_717",717,11251,"Monday",3,1,2013,NA,NA,NA,NA,0,0,1
"CA_1",2013-01-15,2891,"CA","d_718",718,11251,"Tuesday",4,1,2013,NA,NA,NA,NA,0,1,1
"CA_1",2013-01-16,2731,"CA","d_719",719,11251,"Wednesday",5,1,2013,NA,NA,NA,NA,0,0,0
"CA_1",2013-01-17,2891,"CA","d_720",720,11251,"Thursday",6,1,2013,NA,NA,NA,NA,0,0,0
"CA_1",2013-01-18,3698,"CA","d_721",721,11251,"Friday",7,1,2013,NA,NA,NA,NA,0,0,0
"CA_1",2013-01-19,4801,"CA","d_722",722,11252,"Saturday",1,1,2013,NA,NA,NA,NA,0,0,0
"CA_1",2013-01-20,4084,"CA","d_723",723,11252,"Sunday",2,1,2013,NA,NA,NA,NA,0,0,0
"CA_1",2013-01-21,3566,"CA","d_724",724,11252,"Monday",3,1,2013,"MartinLutherKingDay","National",NA,NA,0,0,0
"CA_1",2013-01-22,2764,"CA","d_725",725,11252,"Tuesday",4,1,2013,NA,NA,NA,NA,0,0,0
"CA_1",2013-01-23,2652,"CA","d_726",726,11252,"Wednesday",5,1,2013,NA,NA,NA,NA,0,0,0
"CA_1",2013-01-24,2778,"CA","d_727",727,11252,"Thursday",6,1,2013,NA,NA,NA,NA,0,0,0
"CA_1",2013-01-25,3278,"CA","d_728",728,11252,"Friday",7,1,2013,NA,NA,NA,NA,0,0,0
"CA_1",2013-01-26,4742,"CA","d_729",729,11301,"Saturday",1,1,2013,NA,NA,NA,NA,0,0,0
"CA_1",2013-01-27,4444,"CA","d_730",730,11301,"Sunday",2,1,2013,NA,NA,NA,NA,0,0,0
"CA_1",2013-01-28,3054,"CA","d_731",731,11301,"Monday",3,1,2013,NA,NA,NA,NA,0,0,0
"CA_1",2013-01-29,2869,"CA","d_732",732,11301,"Tuesday",4,1,2013,NA,NA,NA,NA,0,0,0
"CA_1",2013-01-30,2389,"CA","d_733",733,11301,"Wednesday",5,1,2013,NA,NA,NA,NA,0,0,0
"CA_1",2013-01-31,2984,"CA","d_734",734,11301,"Thursday",6,1,2013,NA,NA,NA,NA,0,0,0
"CA_1",2013-02-01,4526,"CA","d_735",735,11301,"Friday",7,2,2013,NA,NA,NA,NA,1,1,0
"CA_1",2013-02-02,6232,"CA","d_736",736,11302,"Saturday",1,2,2013,NA,NA,NA,NA,1,0,1
"CA_1",2013-02-03,4018,"CA","d_737",737,11302,"Sunday",2,2,2013,"SuperBowl","Sporting",NA,NA,1,1,1
"CA_1",2013-02-04,3092,"CA","d_738",738,11302,"Monday",3,2,2013,NA,NA,NA,NA,1,0,0
"CA_1",2013-02-05,2966,"CA","d_739",739,11302,"Tuesday",4,2,2013,NA,NA,NA,NA,1,1,1
"CA_1",2013-02-06,3097,"CA","d_740",740,11302,"Wednesday",5,2,2013,NA,NA,NA,NA,1,1,1
"CA_1",2013-02-07,3294,"CA","d_741",741,11302,"Thursday",6,2,2013,NA,NA,NA,NA,1,1,0
"CA_1",2013-02-08,3879,"CA","d_742",742,11302,"Friday",7,2,2013,NA,NA,NA,NA,1,0,1
"CA_1",2013-02-09,5346,"CA","d_743",743,11303,"Saturday",1,2,2013,NA,NA,NA,NA,1,1,1
"CA_1",2013-02-10,5499,"CA","d_744",744,11303,"Sunday",2,2,2013,NA,NA,NA,NA,1,0,0
"CA_1",2013-02-11,4054,"CA","d_745",745,11303,"Monday",3,2,2013,NA,NA,NA,NA,0,1,1
"CA_1",2013-02-12,3242,"CA","d_746",746,11303,"Tuesday",4,2,2013,NA,NA,NA,NA,0,1,1
"CA_1",2013-02-13,3514,"CA","d_747",747,11303,"Wednesday",5,2,2013,"LentStart","Religious",NA,NA,0,1,0
"CA_1",2013-02-14,2820,"CA","d_748",748,11303,"Thursday",6,2,2013,"ValentinesDay","Cultural",NA,NA,0,0,1
"CA_1",2013-02-15,4121,"CA","d_749",749,11303,"Friday",7,2,2013,NA,NA,NA,NA,0,1,1
"CA_1",2013-02-16,4931,"CA","d_750",750,11304,"Saturday",1,2,2013,NA,NA,NA,NA,0,0,0
"CA_1",2013-02-17,4884,"CA","d_751",751,11304,"Sunday",2,2,2013,NA,NA,NA,NA,0,0,0
"CA_1",2013-02-18,3947,"CA","d_752",752,11304,"Monday",3,2,2013,"PresidentsDay","National",NA,NA,0,0,0
"CA_1",2013-02-19,2867,"CA","d_753",753,11304,"Tuesday",4,2,2013,NA,NA,NA,NA,0,0,0
"CA_1",2013-02-20,3232,"CA","d_754",754,11304,"Wednesday",5,2,2013,"LentWeek2","Religious",NA,NA,0,0,0
"CA_1",2013-02-21,3408,"CA","d_755",755,11304,"Thursday",6,2,2013,NA,NA,NA,NA,0,0,0
"CA_1",2013-02-22,4098,"CA","d_756",756,11304,"Friday",7,2,2013,NA,NA,NA,NA,0,0,0
"CA_1",2013-02-23,4835,"CA","d_757",757,11305,"Saturday",1,2,2013,NA,NA,NA,NA,0,0,0
"CA_1",2013-02-24,4711,"CA","d_758",758,11305,"Sunday",2,2,2013,"Purim End","Religious",NA,NA,0,0,0
"CA_1",2013-02-25,3416,"CA","d_759",759,11305,"Monday",3,2,2013,NA,NA,NA,NA,0,0,0
"CA_1",2013-02-26,2850,"CA","d_760",760,11305,"Tuesday",4,2,2013,NA,NA,NA,NA,0,0,0
"CA_1",2013-02-27,2953,"CA","d_761",761,11305,"Wednesday",5,2,2013,NA,NA,NA,NA,0,0,0
"CA_1",2013-02-28,3124,"CA","d_762",762,11305,"Thursday",6,2,2013,NA,NA,NA,NA,0,0,0
"CA_1",2013-03-01,4091,"CA","d_763",763,11305,"Friday",7,3,2013,NA,NA,NA,NA,1,1,0
"CA_1",2013-03-02,5468,"CA","d_764",764,11306,"Saturday",1,3,2013,NA,NA,NA,NA,1,0,1
"CA_1",2013-03-03,5520,"CA","d_765",765,11306,"Sunday",2,3,2013,NA,NA,NA,NA,1,1,1
"CA_1",2013-03-04,3678,"CA","d_766",766,11306,"Monday",3,3,2013,NA,NA,NA,NA,1,0,0
"CA_1",2013-03-05,3182,"CA","d_767",767,11306,"Tuesday",4,3,2013,NA,NA,NA,NA,1,1,1
"CA_1",2013-03-06,3188,"CA","d_768",768,11306,"Wednesday",5,3,2013,NA,NA,NA,NA,1,1,1
"CA_1",2013-03-07,3070,"CA","d_769",769,11306,"Thursday",6,3,2013,NA,NA,NA,NA,1,1,0
"CA_1",2013-03-08,3943,"CA","d_770",770,11306,"Friday",7,3,2013,NA,NA,NA,NA,1,0,1
"CA_1",2013-03-09,4998,"CA","d_771",771,11307,"Saturday",1,3,2013,NA,NA,NA,NA,1,1,1
"CA_1",2013-03-10,4903,"CA","d_772",772,11307,"Sunday",2,3,2013,NA,NA,NA,NA,1,0,0
"CA_1",2013-03-11,3638,"CA","d_773",773,11307,"Monday",3,3,2013,NA,NA,NA,NA,0,1,1
"CA_1",2013-03-12,3085,"CA","d_774",774,11307,"Tuesday",4,3,2013,NA,NA,NA,NA,0,1,1
"CA_1",2013-03-13,2908,"CA","d_775",775,11307,"Wednesday",5,3,2013,NA,NA,NA,NA,0,1,0
"CA_1",2013-03-14,3214,"CA","d_776",776,11307,"Thursday",6,3,2013,NA,NA,NA,NA,0,0,1
"CA_1",2013-03-15,3958,"CA","d_777",777,11307,"Friday",7,3,2013,NA,NA,NA,NA,0,1,1
"CA_1",2013-03-16,4974,"CA","d_778",778,11308,"Saturday",1,3,2013,NA,NA,NA,NA,0,0,0
"CA_1",2013-03-17,4889,"CA","d_779",779,11308,"Sunday",2,3,2013,"StPatricksDay","Cultural",NA,NA,0,0,0
"CA_1",2013-03-18,3033,"CA","d_780",780,11308,"Monday",3,3,2013,NA,NA,NA,NA,0,0,0
"CA_1",2013-03-19,2950,"CA","d_781",781,11308,"Tuesday",4,3,2013,NA,NA,NA,NA,0,0,0
"CA_1",2013-03-20,3215,"CA","d_782",782,11308,"Wednesday",5,3,2013,NA,NA,NA,NA,0,0,0
